group_id,group_size,merge_key,FullAddress,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_has_u_pattern,_group_size,_group_id_norm,_representative_address,_representative_uniqueid,_representative_source,_original_group_representative_address,_original_group_representative_uniqueid,_master_rows_in_this_group,_group,_old_addr,_old_addr_norm,_current_rep_validated,_validated_addr_same_group,_replaced,_status,_rep_original_order,_rep_id_norm,_rep_addr_norm,_aligned_from_validation_order,_aligned_validation_input_address,_aligned_validation_uniqueid,_match_method,_matched_from_input_file,_source_file
589,1,1/2 DUARTE RD SAN GABRIEL 91776,1028 1/2 Duarte Rd San Gabriel 91776,,5368031029,,1028.0,1/2,,,,,Duarte,Road,,,,,,,,,,,,,91776,,San Gabriel,San Gabriel,,,,,Assessor,{0AA3628E-EF0C-4B4D-B5A8-A1DAC885BD0A},0.0,,0AA3628E-EF0C-4B4D-B5A8-A1DAC885BD0A,Unknown,,,,,Rd,Duarte Rd,2024-04-27 17:13:09+00:00,0AA3628E-EF0C-4B4D-B5A8-A1DAC885BD0A_1028_1/2_Duarte_Rd_San_Gabriel_91776,Duarte,1028 1/2 Duarte Road Rd San Gabriel 91776,,,POINT (6532928.978313 1854745.781927),False,1,589,1028 1/2 Duarte Rd San Gabriel 91776,,validated_master,1028 1/2 Duarte Rd San Gabriel 91776,0AA3628E-EF0C-4B4D-B5A8-A1DAC885BD0A_1028_1/2_Duarte_Rd_San_Gabriel_91776,1,589,1028 1/2 Duarte Rd San Gabriel 91776,1028 1/2 DUARTE RD SAN GABRIEL 91776,True,1028 1/2 Duarte Rd San Gabriel 91776,False,keep_original_already_validated,4705,0AA3628E-EF0C-4B4D-B5A8-A1DAC885BD0A_1028_1/2_Duarte_Rd_San_Gabriel_91776,1028 1/2 Duarte Rd San Gabriel 91776,369,1028 1/2 Duarte Rd San Gabriel 91776,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
5524,1,3/4 WALL ST TUJUNGA 91042,10296 3/4 Wall St Tujunga 91042,,2565012067,,10296.0,3/4,,,,,Wall,Street,,,,,,,,,,,,,91042,,Los Angeles,Tujunga,,,,,Assessor,{0523F182-C08D-4191-BBC2-F1AA4F8973AA},0.0,,0523F182-C08D-4191-BBC2-F1AA4F8973AA,Unknown,,,,,St,Wall St,2024-04-27 17:13:09+00:00,0523F182-C08D-4191-BBC2-F1AA4F8973AA_10296_3/4_Wall_St_Tujunga_91042,Wall,10296 3/4 Wall Street St Los Angeles 91042,,,POINT (6473838.240195 1915540.567161),False,1,5524,10296 3/4 Wall St Tujunga 91042,,validated_master,10296 3/4 Wall St Tujunga 91042,0523F182-C08D-4191-BBC2-F1AA4F8973AA_10296_3/4_Wall_St_Tujunga_91042,1,5524,10296 3/4 Wall St Tujunga 91042,10296 3/4 WALL ST TUJUNGA 91042,True,10296 3/4 Wall St Tujunga 91042,False,keep_original_already_validated,4286,0523F182-C08D-4191-BBC2-F1AA4F8973AA_10296_3/4_Wall_St_Tujunga_91042,10296 3/4 Wall St Tujunga 91042,371,10296 3/4 Wall St Tujunga 91042,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
33240,4,1/2 ROSE CT LOS ANGELES 90002,9212 1/2 Rose Ct Los Angeles 90002,,6066006050,,10323.0,1/2,,,,,Rose,Court,,,,,,,,,,,,,90002,,Los Angeles,Los Angeles,,,,,Assessor,{8133CFDF-6367-480D-A1CC-3AD683EA7A2E},0.0,,8133CFDF-6367-480D-A1CC-3AD683EA7A2E,Unknown,,,,,Ct,Rose Ct,2024-04-27 17:13:09+00:00,8133CFDF-6367-480D-A1CC-3AD683EA7A2E_10323_1/2_Rose_Ct_Los_Angeles_90002,Rose,10323 1/2 Rose Court Ct Los Angeles 90002,,,POINT (6490041.741253 1801468.124046),False,4,33240,9212 1/2 Rose Ct Los Angeles 90002,,validated_master,10323 1/2 Rose Ct Los Angeles 90002,8133CFDF-6367-480D-A1CC-3AD683EA7A2E_10323_1/2_Rose_Ct_Los_Angeles_90002,1,33240,10323 1/2 Rose Ct Los Angeles 90002,10323 1/2 ROSE CT LOS ANGELES 90002,False,9212 1/2 Rose Ct Los Angeles 90002,True,replaced_with_validated_same_group,2526,8133CFDF-6367-480D-A1CC-3AD683EA7A2E_10323_1/2_Rose_Ct_Los_Angeles_90002,9212 1/2 Rose Ct Los Angeles 90002,385,9212 1/2 Rose Ct Los Angeles 90002,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
36217,5,1/2 JACKSON PL LOS ANGELES 90024,10335 1/2 Jackson Pl Los Angeles 90024,,4359017029,,10335.0,1/2,,,,,Jackson,Place,,,,,,,,,,,,,90024,,Los Angeles,Los Angeles,,,,,Assessor,{55657544-BBBB-4A6A-95D2-D27120BB680D},0.0,,55657544-BBBB-4A6A-95D2-D27120BB680D,Unknown,,,,,Pl,Jackson Pl,2024-05-12 21:05:27+00:00,55657544-BBBB-4A6A-95D2-D27120BB680D_10335_1/2_Jackson_Pl_Los_Angeles_90024,Jackson,10335 1/2 Jackson Place Pl Los Angeles 90024,,,POINT (6432279.707499 1847506.344962),False,5,36217,10335 1/2 Jackson Pl Los Angeles 90024,,validated_master,10335 1/2 Jackson Pl Los Angeles 90024,55657544-BBBB-4A6A-95D2-D27120BB680D_10335_1/2_Jackson_Pl_Los_Angeles_90024,1,36217,10335 1/2 Jackson Pl Los Angeles 90024,10335 1/2 JACKSON PL LOS ANGELES 90024,True,10335 1/2 Jackson Pl Los Angeles 90024,False,keep_original_already_validated,2808,55657544-BBBB-4A6A-95D2-D27120BB680D_10335_1/2_Jackson_Pl_Los_Angeles_90024,10335 1/2 Jackson Pl Los Angeles 90024,391,10335 1/2 Jackson Pl Los Angeles 90024,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
22789,2,1/2 EUCALYPTUS AVE SUN VALLEY 91352,10338 1/2 Eucalyptus Ave Sun Valley 91352,,2404002019,,10338.0,1/2,,,,,Eucalyptus,Avenue,,,,,,,,,,,,,91352,,Los Angeles,Sun Valley,,,,,Assessor,{2E9D6AB3-39F2-4271-963C-453CAF5D79BA},0.0,,2E9D6AB3-39F2-4271-963C-453CAF5D79BA,Unknown,,,,,Ave,Eucalyptus Ave,2024-04-27 17:13:09+00:00,2E9D6AB3-39F2-4271-963C-453CAF5D79BA_10338_1/2_Eucalyptus_Ave_Sun_Valley_91352,Eucalyptus,10338 1/2 Eucalyptus Avenue Ave Los Angeles 91352,,,POINT (6453846.08825 1906625.065963),False,2,22789,10338 1/2 Eucalyptus Ave Sun Valley 91352,,validated_master,10338 1/2 Eucalyptus Ave Sun Valley 91352,2E9D6AB3-39F2-4271-963C-453CAF5D79BA_10338_1/2_Eucalyptus_Ave_Sun_Valley_91352,1,22789,10338 1/2 Eucalyptus Ave Sun Valley 91352,10338 1/2 EUCALYPTUS AVE SUN VALLEY 91352,True,10338 1/2 Eucalyptus Ave Sun Valley 91352,False,keep_original_already_validated,1306,2E9D6AB3-39F2-4271-963C-453CAF5D79BA_10338_1/2_Eucalyptus_Ave_Sun_Valley_91352,10338 1/2 Eucalyptus Ave Sun Valley 91352,392,10338 1/2 Eucalyptus Ave Sun Valley 91352,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
2712,1,1/2 VISTA ST LOS ANGELES 90046,1035 1/2 Vista St   Los Angeles 90046,,5531023074,,1035.0,1/2,,,,,Vista,Street,,,,,,,,,,,, ,90046,6617,West Hollywood,Los Angeles,West Hollywood,,,,Office of Assessor - Add 202309,{0750572B-5602-4DBB-B0D8-A9EB0C23B7DB},0.0,,0750572B-5602-4DBB-B0D8-A9EB0C23B7DB,Unknown,,,,,St,Vista St,2023-09-24 01:07:07+00:00,0750572B-5602-4DBB-B0D8-A9EB0C23B7DB_1035_1/2_Vista_St___Los_Angeles_90046,Vista,1035 1/2 Vista Street St   West Hollywood 90046,,,POINT (6454862.387399 1855199.387647),False,1,2712,1035 1/2 Vista St   Los Angeles 90046,,validated_master,1035 1/2 Vista St   Los Angeles 90046,0750572B-5602-4DBB-B0D8-A9EB0C23B7DB_1035_1/2_Vista_St___Los_Angeles_90046,1,2712,1035 1/2 Vista St   Los Angeles 90046,1035 1/2 VISTA ST LOS ANGELES 90046,True,1035 1/2 Vista St   Los Angeles 90046,False,keep_original_already_validated,1898,0750572B-5602-4DBB-B0D8-A9EB0C23B7DB_1035_1/2_Vista_St___Los_Angeles_90046,1035 1/2 Vista St Los Angeles 90046,397,1035 1/2 Vista St   Los Angeles 90046,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
964,1,1/2 FANO ST SUNLAND 91040,10402 1/2 Fano St Sunland 91040,,2543002003,,10402.0,1/2,,,,,Fano,Street,,,,,,,,,,,,,91040,,Los Angeles,Sunland,Shadow Hills,,,,Assessor,{A913B8EB-DCFE-4D88-AB33-E6B228EC939C},0.0,,A913B8EB-DCFE-4D88-AB33-E6B228EC939C,Unknown,,,,,St,Fano St,2024-04-27 17:13:09+00:00,A913B8EB-DCFE-4D88-AB33-E6B228EC939C_10402_1/2_Fano_St_Sunland_91040,Fano,10402 1/2 Fano Street St Los Angeles 91040,,,POINT (6453971.194299 1916391.427008),False,1,964,10402 1/2 Fano St Sunland 91040,,validated_master,10402 1/2 Fano St Sunland 91040,A913B8EB-DCFE-4D88-AB33-E6B228EC939C_10402_1/2_Fano_St_Sunland_91040,1,964,10402 1/2 Fano St Sunland 91040,10402 1/2 FANO ST SUNLAND 91040,True,10402 1/2 Fano St Sunland 91040,False,keep_original_already_validated,6460,A913B8EB-DCFE-4D88-AB33-E6B228EC939C_10402_1/2_Fano_St_Sunland_91040,10402 1/2 Fano St Sunland 91040,413,10402 1/2 Fano St Sunland 91040,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
29148,3,1/2 ANDREW DR LOS ANGELES 90002,9601 1/2 Andrew Dr Los Angeles 90002,,6066011051,,10413.0,1/2,,,,,Andrew,Drive,,,,,,,,,,,,,90002,,Los Angeles,Los Angeles,,,,,Assessor,{6451F118-1030-414A-AA70-F30340E41894},0.0,,6451F118-1030-414A-AA70-F30340E41894,Unknown,,,,,Dr,Andrew Dr,2024-04-27 17:13:09+00:00,6451F118-1030-414A-AA70-F30340E41894_10413_1/2_Andrew_Dr_Los_Angeles_90002,Andrew,10413 1/2 Andrew Drive Dr Los Angeles 90002,,,POINT (6490354.813133 1801015.398902),False,3,29148,9601 1/2 Andrew Dr Los Angeles 90002,,validated_master,10413 1/2 Andrew Dr Los Angeles 90002,6451F118-1030-414A-AA70-F30340E41894_10413_1/2_Andrew_Dr_Los_Angeles_90002,1,29148,10413 1/2 Andrew Dr Los Angeles 90002,10413 1/2 ANDREW DR LOS ANGELES 90002,False,9601 1/2 Andrew Dr Los Angeles 90002,True,replaced_with_validated_same_group,2105,6451F118-1030-414A-AA70-F30340E41894_10413_1/2_Andrew_Dr_Los_Angeles_90002,9601 1/2 Andrew Dr Los Angeles 90002,418,9601 1/2 Andrew Dr Los Angeles 90002,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
4855,1,3/4 CEDAR ST SUN VALLEY 91352,10519 3/4 Cedar St Sun Valley 91352,,2544024023,,10519.0,3/4,,,,,Cedar,Street,,,,,,,,,,,,,91352,,Los Angeles,Sun Valley,,,,,Assessor,{5338849B-91DF-4BC6-BFAC-81B1F4AFAD66},0.0,,5338849B-91DF-4BC6-BFAC-81B1F4AFAD66,Unknown,,,,,St,Cedar St,2024-04-27 17:13:09+00:00,5338849B-91DF-4BC6-BFAC-81B1F4AFAD66_10519_3/4_Cedar_St_Sun_Valley_91352,Cedar,10519 3/4 Cedar Street St Los Angeles 91352,,,POINT (6452850.781186 1907983.4599),False,1,4855,10519 3/4 Cedar St Sun Valley 91352,,validated_master,10519 3/4 Cedar St Sun Valley 91352,5338849B-91DF-4BC6-BFAC-81B1F4AFAD66_10519_3/4_Cedar_St_Sun_Valley_91352,1,4855,10519 3/4 Cedar St Sun Valley 91352,10519 3/4 CEDAR ST SUN VALLEY 91352,True,10519 3/4 Cedar St Sun Valley 91352,False,keep_original_already_validated,3951,5338849B-91DF-4BC6-BFAC-81B1F4AFAD66_10519_3/4_Cedar_St_Sun_Valley_91352,10519 3/4 Cedar St Sun Valley 91352,436,10519 3/4 Cedar St Sun Valley 91352,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
23200,2,1/2 OLIVE ST SUNLAND 91040,8732 1/2 Olive St Sunland 91040,,2556013028,,10637.0,1/2,,,,,Olive,Street,,,,,,,,,,,,,91040,,Los Angeles,Sunland,Shadow Hills,,,,Assessor,{2B04E719-BA64-49C9-AB01-0E27FFD9E7F6},0.0,,2B04E719-BA64-49C9-AB01-0E27FFD9E7F6,Unknown,,,,,St,Olive St,2024-04-27 17:13:09+00:00,2B04E719-BA64-49C9-AB01-0E27FFD9E7F6_10637_1/2_Olive_St_Sunland_91040,Olive,10637 1/2 Olive Street St Los Angeles 91040,,,POINT (6470021.829193 1918063.913164),False,2,23200,8732 1/2 Olive St Sunland 91040,,validated_master,10637 1/2 Olive St Sunland 91040,2B04E719-BA64-49C9-AB01-0E27FFD9E7F6_10637_1/2_Olive_St_Sunland_91040,1,23200,10637 1/2 Olive St Sunland 91040,10637 1/2 OLIVE ST SUNLAND 91040,False,8732 1/2 Olive St Sunland 91040,True,replaced_with_validated_same_group,1390,2B04E719-BA64-49C9-AB01-0E27FFD9E7F6_10637_1/2_Olive_St_Sunland_91040,8732 1/2 Olive St Sunland 91040,468,8732 1/2 Olive St Sunland 91040,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
23192,2,1/2 OLD RANCH RD GRANADA HILLS 91344,10650 1/2 Old Ranch Rd Granada Hills 91344,,2684001024,,10650.0,1/2,,,,,Old Ranch,Road,,,,,,,,,,,,,91344,,Los Angeles,Granada Hills,,,,,Assessor,{D63F7716-3394-4321-B52C-12B72B89A2E1},0.0,,D63F7716-3394-4321-B52C-12B72B89A2E1,Unknown,,,,,Rd,Old Ranch Rd,2024-04-27 17:13:09+00:00,D63F7716-3394-4321-B52C-12B72B89A2E1_10650_1/2_Old_Ranch_Rd_Granada_Hills_91344,Old Ranch,10650 1/2 Old Ranch Road Rd Los Angeles 91344,,,POINT (6410055.925175 1918708.26391),False,2,23192,10650 1/2 Old Ranch Rd Granada Hills 91344,,validated_master,10650 1/2 Old Ranch Rd Granada Hills 91344,D63F7716-3394-4321-B52C-12B72B89A2E1_10650_1/2_Old_Ranch_Rd_Granada_Hills_91344,1,23192,10650 1/2 Old Ranch Rd Granada Hills 91344,10650 1/2 OLD RANCH RD GRANADA HILLS 91344,True,10650 1/2 Old Ranch Rd Granada Hills 91344,False,keep_original_already_validated,1384,D63F7716-3394-4321-B52C-12B72B89A2E1_10650_1/2_Old_Ranch_Rd_Granada_Hills_91344,10650 1/2 Old Ranch Rd Granada Hills 91344,473,10650 1/2 Old Ranch Rd Granada Hills 91344,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
22881,2,1/2 LA RICA AVE NORTH HOLLYWOOD 91602,10655 1/2 La Rica Ave North Hollywood 91602,,2423017099,,10655.0,1/2,,,,,La Rica,Avenue,,,,,,,,,,,,,91602,,Los Angeles,North Hollywood,Toluca Lake,,,,Assessor,{52C76D35-C71F-4CE7-A800-A8EB002B21B8},0.0,,52C76D35-C71F-4CE7-A800-A8EB002B21B8,Unknown,,,,,Ave,La Rica Ave,2024-05-12 21:05:27+00:00,52C76D35-C71F-4CE7-A800-A8EB002B21B8_10655_1/2_La_Rica_Ave_North_Hollywood_91602,La Rica,10655 1/2 La Rica Avenue Ave Los Angeles 91602,,,POINT (6451720.87006 1877126.983227),False,2,22881,10655 1/2 La Rica Ave North Hollywood 91602,,validated_master,10655 1/2 La Rica Ave North Hollywood 91602,52C76D35-C71F-4CE7-A800-A8EB002B21B8_10655_1/2_La_Rica_Ave_North_Hollywood_91602,1,22881,10655 1/2 La Rica Ave North Hollywood 91602,10655 1/2 LA RICA AVE NORTH HOLLYWOOD 91602,True,10655 1/2 La Rica Ave North Hollywood 91602,False,keep_original_already_validated,1339,52C76D35-C71F-4CE7-A800-A8EB002B21B8_10655_1/2_La_Rica_Ave_North_Hollywood_91602,10655 1/2 La Rica Ave North Hollywood 91602,476,10655 1/2 La Rica Ave North Hollywood 91602,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
2663,1,1/2 TOPHAM ST NORTH HOLLYWOOD 91602,10657 1/2 Topham St North Hollywood 91602,,2423017100,,10657.0,1/2,,,,,Topham,Street,,,,,,,,,,,,,91602,,Los Angeles,North Hollywood,Toluca Lake,,,,Assessor,{EF72E2DE-CFF5-47E4-AB1D-D06F4C3DB2BC},0.0,,EF72E2DE-CFF5-47E4-AB1D-D06F4C3DB2BC,Unknown,,,,,St,Topham St,2024-05-12 21:05:27+00:00,EF72E2DE-CFF5-47E4-AB1D-D06F4C3DB2BC_10657_1/2_Topham_St_North_Hollywood_91602,Topham,10657 1/2 Topham Street St Los Angeles 91602,,,POINT (6451764.320104 1877126.983227),False,1,2663,10657 1/2 Topham St North Hollywood 91602,,validated_master,10657 1/2 Topham St North Hollywood 91602,EF72E2DE-CFF5-47E4-AB1D-D06F4C3DB2BC_10657_1/2_Topham_St_North_Hollywood_91602,1,2663,10657 1/2 Topham St North Hollywood 91602,10657 1/2 TOPHAM ST NORTH HOLLYWOOD 91602,True,10657 1/2 Topham St North Hollywood 91602,False,keep_original_already_validated,1824,EF72E2DE-CFF5-47E4-AB1D-D06F4C3DB2BC_10657_1/2_Topham_St_North_Hollywood_91602,10657 1/2 Topham St North Hollywood 91602,478,10657 1/2 Topham St North Hollywood 91602,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
23780,2,1/4 E LAS TUNAS DR SAN GABRIEL 91775,1071 1/4 E Las Tunas Dr San Gabriel 91775,,5387002023,,1069.0,1/4,,East,,Las,Tunas,Drive,,,,,,,,,,,,,91775,,Unincorporated,San Gabriel,,,,,LACO DPW Add,{1014C023-ABF3-40A2-BE52-8E64D1474CD6},0.0,,1014C023-ABF3-40A2-BE52-8E64D1474CD6,Unknown,,E,,,Dr,E Las Tunas Dr,2015-05-11 22:51:08+00:00,1014C023-ABF3-40A2-BE52-8E64D1474CD6_1069_1/4_E_Las_Tunas_Dr_San_Gabriel_91775,Las Tunas,1069 1/4 E Las Tunas Drive Dr San Gabriel 91775,,,POINT (6536146.095566 1860244.924144),False,2,23780,1071 1/4 E Las Tunas Dr San Gabriel 91775,,validated_master,1069 1/4 E Las Tunas Dr San Gabriel 91775,1014C023-ABF3-40A2-BE52-8E64D1474CD6_1069_1/4_E_Las_Tunas_Dr_San_Gabriel_91775,1,23780,1069 1/4 E Las Tunas Dr San Gabriel 91775,1069 1/4 E LAS TUNAS DR SAN GABRIEL 91775,False,1071 1/4 E Las Tunas Dr San Gabriel 91775,True,replaced_with_validated_same_group,1438,1014C023-ABF3-40A2-BE52-8E64D1474CD6_1069_1/4_E_Las_Tunas_Dr_San_Gabriel_91775,1071 1/4 E Las Tunas Dr San Gabriel 91775,479,1071 1/4 E Las Tunas Dr San Gabriel 91775,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
23715,2,1/2 WESTMINSTER AVE LA PUENTE 91744,925 1/2 Westminster Ave La Puente 91744,,8252011027,,1073.0,1/2,,,,,Westminster,Avenue,,,,,,,,,,,,,91744,,La Puente  ,La Puente,Industry,,,,Assessor,{6F47401E-FC2A-4D42-A087-CFA2611AC45A},0.0,,6F47401E-FC2A-4D42-A087-CFA2611AC45A,Unknown,,,,,Ave,Westminster Ave,2024-05-12 21:05:27+00:00,6F47401E-FC2A-4D42-A087-CFA2611AC45A_1073_1/2_Westminster_Ave_La_Puente_91744,Westminster,1073 1/2 Westminster Avenue Ave La Puente   91744,,,POINT (6578969.480063 1836517.293449),False,2,23715,925 1/2 Westminster Ave La Puente 91744,,validated_master,1073 1/2 Westminster Ave La Puente 91744,6F47401E-FC2A-4D42-A087-CFA2611AC45A_1073_1/2_Westminster_Ave_La_Puente_91744,1,23715,1073 1/2 Westminster Ave La Puente 91744,1073 1/2 WESTMINSTER AVE LA PUENTE 91744,False,925 1/2 Westminster Ave La Puente 91744,True,replaced_with_validated_same_group,1430,6F47401E-FC2A-4D42-A087-CFA2611AC45A_1073_1/2_Westminster_Ave_La_Puente_91744,925 1/2 Westminster Ave La Puente 91744,497,925 1/2 Westminster Ave La Puente 91744,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
1201,1,1/2 LA RICA AVE SUN VALLEY 91352,10731 1/2 La Rica Ave Sun Valley 91352,,2409007014,,10731.0,1/2,,,,,La Rica,Avenue,,,,,,,,,,,,,91352,,Los Angeles,Sun Valley,,,,,Assessor,{BBB73B33-CC15-4AE2-9EB0-3E2496DD6BE7},0.0,,BBB73B33-CC15-4AE2-9EB0-3E2496DD6BE7,Unknown,,,,,Ave,La Rica Ave,2024-04-27 17:13:09+00:00,BBB73B33-CC15-4AE2-9EB0-3E2496DD6BE7_10731_1/2_La_Rica_Ave_Sun_Valley_91352,La Rica,10731 1/2 La Rica Avenue Ave Los Angeles 91352,,,POINT (6451271.718399 1900698.605047),False,1,1201,10731 1/2 La Rica Ave Sun Valley 91352,,validated_master,10731 1/2 La Rica Ave Sun Valley 91352,BBB73B33-CC15-4AE2-9EB0-3E2496DD6BE7_10731_1/2_La_Rica_Ave_Sun_Valley_91352,1,1201,10731 1/2 La Rica Ave Sun Valley 91352,10731 1/2 LA RICA AVE SUN VALLEY 91352,True,10731 1/2 La Rica Ave Sun Valley 91352,False,keep_original_already_validated,163,BBB73B33-CC15-4AE2-9EB0-3E2496DD6BE7_10731_1/2_La_Rica_Ave_Sun_Valley_91352,10731 1/2 La Rica Ave Sun Valley 91352,499,10731 1/2 La Rica Ave Sun Valley 91352,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
979,1,1/2 FIRESTONE BLVD LA PUENTE 91744,1075 1/2 Firestone Blvd La Puente 91744,,8252011029,,1075.0,1/2,,,,,Firestone,Boulevard,,,,,,,,,,,,,91744,,La Puente  ,La Puente,Industry,,,,Assessor,{73A8E0FF-B679-47E4-B683-C79DD6A619F7},0.0,,73A8E0FF-B679-47E4-B683-C79DD6A619F7,Unknown,,,,,Blvd,Firestone Blvd,2024-05-12 21:05:27+00:00,73A8E0FF-B679-47E4-B683-C79DD6A619F7_1075_1/2_Firestone_Blvd_La_Puente_91744,Firestone,1075 1/2 Firestone Boulevard Blvd La Puente   91744,,,POINT (6579025.649899 1836517.293449),False,1,979,1075 1/2 Firestone Blvd La Puente 91744,,validated_master,1075 1/2 Firestone Blvd La Puente 91744,73A8E0FF-B679-47E4-B683-C79DD6A619F7_1075_1/2_Firestone_Blvd_La_Puente_91744,1,979,1075 1/2 Firestone Blvd La Puente 91744,1075 1/2 FIRESTONE BLVD LA PUENTE 91744,True,1075 1/2 Firestone Blvd La Puente 91744,False,keep_original_already_validated,6495,73A8E0FF-B679-47E4-B683-C79DD6A619F7_1075_1/2_Firestone_Blvd_La_Puente_91744,1075 1/2 Firestone Blvd La Puente 91744,507,1075 1/2 Firestone Blvd La Puente 91744,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
22904,2,1/2 LENNOX BLVD SUN VALLEY 91352,10898 1/2 Lennox Blvd Sun Valley 91352,,2408012005,,10898.0,1/2,,,,,Lennox,Boulevard,,,,,,,,,,,,,91352,,Los Angeles,Sun Valley,,,,,Assessor,{BBC9F38C-4490-4892-A06F-F7E7897E78ED},0.0,,BBC9F38C-4490-4892-A06F-F7E7897E78ED,Unknown,,,,,Blvd,Lennox Blvd,2024-04-27 17:13:09+00:00,BBC9F38C-4490-4892-A06F-F7E7897E78ED_10898_1/2_Lennox_Blvd_Sun_Valley_91352,Lennox,10898 1/2 Lennox Boulevard Blvd Los Angeles 91352,,,POINT (6450580.980279 1904760.316084),False,2,22904,10898 1/2 Lennox Blvd Sun Valley 91352,,validated_master,10898 1/2 Lennox Blvd Sun Valley 91352,BBC9F38C-4490-4892-A06F-F7E7897E78ED_10898_1/2_Lennox_Blvd_Sun_Valley_91352,1,22904,10898 1/2 Lennox Blvd Sun Valley 91352,10898 1/2 LENNOX BLVD SUN VALLEY 91352,True,10898 1/2 Lennox Blvd Sun Valley 91352,False,keep_original_already_validated,1352,BBC9F38C-4490-4892-A06F-F7E7897E78ED_10898_1/2_Lennox_Blvd_Sun_Valley_91352,10898 1/2 Lennox Blvd Sun Valley 91352,530,10898 1/2 Lennox Blvd Sun Valley 91352,,address,problematic_addresses__addressComplete_TRUE__6550rows_99cols__with_fraction.csv,Complete_But_Phantom_addresses_representative_[metadata].csv
